Gene,Description,De novo PTV Cases,De novo PTV Controls,De novo MisA Cases,De novo MisA Controls,De novo MisB Cases,De novo MisB Controls,DBS PTV Cases,DBS PTV controls,SWE PTV Cases,SWE PTV Controls,Transmitted,Untransmitted,Q‑Val
ENSG00000179862,Cbp/p300 interacting transactivator with Glu/Asp rich carboxy-terminal domain 4,0,0,0,0,0,0,0,0,0,0,0,0,0.92007
ENSG00000166165,creatine kinase B,0,0,0,0,0,0,0,0,0,0,0,0,0.92008
ENSG00000175216,cytoskeleton associated protein 5,0,0,0,0,0,0,1,0,1,1,2,1,0.92008
ENSG00000217555,chemokine like factor,0,0,0,0,0,0,0,0,0,1,2,1,0.92008
ENSG00000254788,CKLF-CMTM1 readthrough,0,0,0,0,0,0,0,0,0,0,0,0,0.92008
ENSG00000104879,"creatine kinase, M-type",0,0,0,0,0,0,1,1,0,0,2,0,0.92009
ENSG00000173207,CDC28 protein kinase regulatory subunit 1B,0,0,0,0,0,0,0,0,0,0,0,0,0.92009
ENSG00000237289,"creatine kinase, mitochondrial 1B",0,0,0,0,0,0,0,0,0,0,1,1,0.92009
ENSG00000104859,CLK4 associating serine/arginine rich protein,0,0,0,1,0,0,0,1,0,0,1,1,0.9201
ENSG00000109572,chloride voltage-gated channel 3,0,0,0,0,0,0,0,0,0,0,0,1,0.9201
ENSG00000123975,CDC28 protein kinase regulatory subunit 2,0,0,0,0,0,0,0,0,0,0,0,0,0.9201
ENSG00000175505,cardiotrophin like cytokine factor 1,0,0,0,0,0,0,0,1,0,1,1,0,0.9201
ENSG00000013297,claudin 11,0,0,0,0,0,0,0,0,0,0,0,0,0.92011
ENSG00000103249,chloride voltage-gated channel 7,0,0,0,0,0,0,0,0,0,0,0,1,0.92011
ENSG00000134873,claudin 10,0,0,0,0,0,0,0,2,0,0,0,1,0.92011
ENSG00000066405,claudin 18,0,0,0,0,0,0,0,0,0,0,2,2,0.92012
ENSG00000106404,claudin 15,0,0,0,0,0,0,0,1,0,0,0,0,0.92012
ENSG00000113946,claudin 16,0,0,0,0,0,0,0,0,0,0,0,0,0.92012
ENSG00000157224,claudin 12,0,0,0,0,0,0,0,0,0,0,0,0,0.92012
ENSG00000164007,claudin 19,0,0,0,0,0,0,0,0,0,0,0,0,0.92013
ENSG00000165215,claudin 3,0,0,0,0,0,0,0,0,0,0,0,0,0.92013
ENSG00000181885,claudin 7,0,0,0,0,0,0,0,0,0,0,0,0,0.92013
ENSG00000184113,claudin 5,0,0,0,0,0,0,0,0,0,0,0,0,0.92013
ENSG00000080822,claudin domain containing 1,0,0,0,0,0,0,0,0,0,0,0,0,0.92014
ENSG00000156284,claudin 8,0,0,0,0,0,0,0,0,0,0,2,1,0.92014
ENSG00000213937,claudin 9,0,0,0,0,0,0,0,0,0,0,0,0,0.92014
ENSG00000105472,C-type lectin domain containing 11A,0,0,0,0,0,0,2,0,0,0,0,0,0.92015
ENSG00000110852,C-type lectin domain family 2 member B,0,0,0,0,0,0,0,0,0,0,1,1,0.92015
ENSG00000157322,C-type lectin domain family 18 member A,0,0,0,0,0,0,0,0,0,0,1,0,0.92015
ENSG00000157335,C-type lectin domain family 18 member C,0,0,0,0,0,0,0,0,0,0,0,0,0.92015
ENSG00000069493,C-type lectin domain family 2 member D,0,0,0,0,0,0,0,0,0,0,1,0,0.92016
ENSG00000166523,C-type lectin domain family 4 member E,0,0,0,0,0,0,0,0,1,0,2,2,0.92016
ENSG00000236279,C-type lectin domain family 2 member L,0,0,0,0,0,0,0,0,0,0,0,0,0.92016
ENSG00000258227,C-type lectin domain containing 5A,0,0,0,0,0,0,0,0,0,0,0,0,0.92016
ENSG00000113282,clathrin interactor 1,0,0,0,0,0,0,0,0,0,0,0,0,0.92017
ENSG00000169504,chloride intracellular channel 4,0,0,0,0,0,0,0,0,0,1,1,0,0.92017
ENSG00000213719,chloride intracellular channel 1,0,0,0,0,0,0,0,0,0,0,0,0,0.92017
ENSG00000105270,CAP-Gly domain containing linker protein 3,0,0,0,0,0,0,0,1,0,0,1,0,0.92018
ENSG00000179335,CDC like kinase 3,0,0,0,0,0,0,0,0,0,1,0,0,0.92018
ENSG00000205057,CLLU1 antisense RNA 1,0,0,0,0,0,0,0,1,0,0,0,0,0.92018
ENSG00000257127,chronic lymphocytic leukemia up-regulated 1,0,0,0,0,0,0,0,1,0,0,0,0,0.92018
ENSG00000074201,chloride nucleotide-sensitive channel 1A,0,0,0,0,0,0,0,0,0,1,1,0,0.92019
ENSG00000128973,CLN6 transmembrane ER protein,0,0,0,0,0,0,1,3,0,0,2,5,0.92019
ENSG00000137392,colipase,0,0,0,0,0,0,0,0,0,0,0,0,0.92019
ENSG00000196748,colipase like 2,0,0,0,0,0,0,0,0,0,0,0,2,0.92019
ENSG00000049656,CLPTM1 like,0,0,0,0,0,0,0,0,0,0,0,0,0.9202
ENSG00000092853,claspin,0,0,0,0,0,0,0,0,0,0,0,0,0.9202
ENSG00000166855,caseinolytic mitochondrial matrix peptidase chaperone subunit X,0,0,0,0,0,0,0,0,0,0,0,1,0.9202
ENSG00000122705,clathrin light chain A,0,0,0,0,0,0,0,0,0,0,1,0,0.92021
ENSG00000139182,calsyntenin 3,0,0,0,0,0,0,0,1,0,0,0,0,0.92021
ENSG00000171603,calsyntenin 1,0,0,0,0,0,0,1,1,0,1,0,2,0.92021
ENSG00000175416,clathrin light chain B,0,0,0,0,0,0,0,0,0,0,0,1,0.92021
ENSG00000120885,clusterin,0,0,0,0,0,0,1,0,0,1,0,1,0.92022
ENSG00000146352,clavesin 2,0,1,0,0,0,0,0,0,0,1,0,2,0.92022
ENSG00000153815,c-Maf inducing protein,0,0,0,0,0,0,0,0,0,0,0,0,0.92022
ENSG00000164237,carboxymethylenebutenolidase homolog,0,0,0,0,0,0,1,2,0,0,1,1,0.92022
ENSG00000134326,cytidine/uridine monophosphate kinase 2,1,0,0,0,0,0,0,0,0,1,0,2,0.92023
ENSG00000162368,cytidine/uridine monophosphate kinase 1,0,0,0,0,0,0,0,0,0,0,0,0,0.92023
ENSG00000174600,chemerin chemokine-like receptor 1,0,0,0,0,0,0,0,1,0,0,3,0,0.92023
ENSG00000091317,CKLF like MARVEL transmembrane domain containing 6,0,0,0,0,0,0,0,0,0,0,0,0,0.92024
ENSG00000137200,cap methyltransferase 1,0,0,0,0,0,0,0,0,0,0,1,0,0.92024
ENSG00000140931,CKLF like MARVEL transmembrane domain containing 3,0,0,0,0,0,0,0,0,0,0,0,0,0.92024
ENSG00000170293,CKLF like MARVEL transmembrane domain containing 8,0,0,0,0,0,0,0,0,0,0,0,0,0.92024
ENSG00000100528,cornichon family AMPA receptor auxiliary protein 1,0,0,0,0,0,0,0,0,0,0,1,1,0.92025
ENSG00000105427,cornifelin,0,0,0,0,0,0,0,0,0,0,0,0,0.92025
ENSG00000169714,CCHC-type zinc finger nucleic acid binding protein,0,0,0,0,0,0,0,0,0,0,0,0,0.92025
ENSG00000205423,CTD nuclear envelope phosphatase 1 regulatory subunit 1,0,0,0,0,0,0,0,0,0,0,0,0,0.92025
ENSG00000143786,cornichon family AMPA receptor auxiliary protein 3,0,0,0,0,0,0,0,0,0,0,0,1,0.92026
ENSG00000153721,CNKSR family member 3,0,0,0,0,0,0,2,0,0,5,2,2,0.92026
ENSG00000174871,cornichon family AMPA receptor auxiliary protein 2,0,0,0,0,0,0,0,0,0,0,0,0,0.92026
ENSG00000064666,calponin 2,0,0,0,0,0,0,0,1,0,0,1,0,0.92027
ENSG00000117519,calponin 3,0,0,0,0,0,0,0,0,0,0,1,0,0.92027
ENSG00000119946,cyclin and CBS domain divalent metal cation transport mediator 1,0,0,0,0,0,0,0,0,0,0,2,0,0.92027
ENSG00000130176,calponin 1,0,0,0,0,0,0,0,0,0,0,0,0,0.92027
ENSG00000111596,CCR4-NOT transcription complex subunit 2,0,0,0,0,0,0,0,0,0,0,0,0,0.92028
ENSG00000113300,CCR4-NOT transcription complex subunit 6,0,0,0,0,0,0,0,0,0,1,0,0,0.92028
ENSG00000125107,CCR4-NOT transcription complex subunit 1,0,0,0,0,1,0,0,0,0,0,0,0,0.92028
ENSG00000148842,cyclin and CBS domain divalent metal cation transport mediator 2,0,0,0,0,0,0,0,0,0,0,0,0,0.92028
ENSG00000138767,CCR4-NOT transcription complex subunit 6 like,0,0,0,0,0,0,0,0,0,0,0,0,0.92029
ENSG00000155508,CCR4-NOT transcription complex subunit 8,0,0,0,0,0,0,0,0,0,0,2,0,0.92029
ENSG00000198791,CCR4-NOT transcription complex subunit 7,0,0,0,0,0,0,0,0,0,0,0,0,0.92029
ENSG00000115649,cyclin Pas1/PHO80 domain containing 1,1,0,0,0,0,0,0,1,1,0,1,1,0.9203
ENSG00000146910,canopy FGF signaling regulator 1,0,0,0,0,0,0,0,2,0,0,0,0,0.9203
ENSG00000173786,"2',3'-cyclic nucleotide 3' phosphodiesterase",0,0,0,0,0,0,0,0,0,1,0,0,0.9203
ENSG00000257727,canopy FGF signaling regulator 2,0,0,0,0,0,0,0,1,1,2,2,0,0.9203
ENSG00000119865,cannabinoid receptor interacting protein 1,0,0,0,0,0,0,0,0,0,0,1,0,0.92031
ENSG00000137161,canopy FGF signaling regulator 3,0,0,0,0,0,0,0,0,0,0,1,1,0.92031
ENSG00000162852,"consortin, connexin sorting protein",0,0,0,0,0,0,1,2,0,0,1,0,0.92031
ENSG00000176563,cyclin N-terminal domain containing 1,0,0,0,0,0,0,0,0,0,1,0,0,0.92031
ENSG00000105219,cyclin P,0,0,0,0,0,0,0,1,0,0,0,0,0.92032
ENSG00000113805,contactin 3,0,0,0,0,0,0,1,1,0,1,3,2,0.92032
ENSG00000122756,ciliary neurotrophic factor receptor,0,0,0,0,0,0,0,0,0,0,0,0,0.92032
ENSG00000106603,cytochrome c oxidase assembly factor 1 homolog,0,0,0,0,0,0,0,0,0,0,0,0,0.92033
ENSG00000108797,contactin associated protein 1,1,0,0,0,0,0,1,2,0,1,1,2,0.92033
ENSG00000144619,contactin 4,0,0,0,0,0,0,0,1,0,1,3,0,0.92033
ENSG00000155052,contactin associated protein family member 5,0,0,0,0,0,0,0,2,0,1,0,1,0.92033
ENSG00000162377,cytochrome c oxidase assembly factor 7 (putative),0,0,0,0,0,0,0,0,0,0,1,0,0.92034
ENSG00000168275,cytochrome c oxidase assembly factor 6,0,0,0,0,0,0,0,0,0,0,1,1,0.92034
ENSG00000183513,cytochrome c oxidase assembly factor 5,0,0,0,0,0,0,0,0,0,0,1,0,0.92034
ENSG00000183978,cytochrome c oxidase assembly factor 3,0,0,0,0,0,0,1,2,0,1,2,4,0.92034
ENSG00000060718,collagen type XI alpha 1 chain,0,0,0,0,0,0,1,1,0,2,0,1,0.92035
ENSG00000111799,collagen type XII alpha 1 chain,0,0,0,0,0,0,0,0,0,0,2,1,0.92035
ENSG00000136152,component of oligomeric golgi complex 3,0,0,0,0,0,0,0,0,0,0,0,1,0.92035
ENSG00000204248,collagen type XI alpha 2 chain,0,0,0,0,0,0,0,1,1,1,0,1,0.92035
ENSG00000188517,collagen type XXV alpha 1 chain,1,0,0,0,0,0,0,2,0,3,3,2,0.92036
ENSG00000196739,collagen type XXVII alpha 1 chain,0,0,0,0,0,0,0,0,0,1,4,2,0.92036
ENSG00000197467,collagen type XIII alpha 1 chain,0,0,0,0,0,0,1,0,0,1,1,0,0.92036
ENSG00000130635,collagen type V alpha 1 chain,0,0,0,0,0,0,0,0,0,0,0,0,0.92037
ENSG00000168542,collagen type III alpha 1 chain,0,0,0,0,0,0,0,0,0,1,1,0,0.92037
ENSG00000187498,collagen type IV alpha 1 chain,0,0,0,0,0,0,0,0,0,5,2,1,0.92037
ENSG00000204262,collagen type V alpha 2 chain,0,0,0,0,0,0,0,1,1,3,0,0,0.92037
ENSG00000118004,collectin subfamily member 11,0,0,0,0,0,0,0,1,0,2,0,0,0.92038
ENSG00000142156,collagen type VI alpha 1 chain,0,0,0,0,0,0,0,1,0,0,0,2,0.92038
ENSG00000196167,colorectal cancer associated 1,0,0,0,0,0,0,0,0,0,0,0,1,0.92038
ENSG00000206384,collagen type VI alpha 6 chain,1,0,0,0,0,0,8,1,2,3,15,11,0.92038
ENSG00000148444,COMM domain containing 3,0,0,0,0,0,0,0,0,0,0,1,0,0.92039
ENSG00000158270,collectin subfamily member 12,0,0,0,0,0,0,1,1,0,0,0,0,0.92039
ENSG00000173163,copper metabolism domain containing 1,0,0,0,0,0,0,0,0,0,0,0,0,0.92039
ENSG00000122218,COPI coat complex subunit alpha,0,0,0,0,0,0,0,0,0,0,0,0,0.9204
ENSG00000140365,COMM domain containing 4,0,0,0,0,0,0,0,0,0,0,0,0,0.9204
ENSG00000188243,COMM domain containing 6,0,0,0,0,0,0,0,0,0,0,2,2,0.9204
ENSG00000269897,COMMD3-BMI1 readthrough,0,0,0,0,0,0,0,0,0,0,0,0,0.9204
ENSG00000105669,COPI coat complex subunit epsilon,0,0,0,0,0,0,0,0,0,0,0,1,0.92041
ENSG00000158623,COPI coat complex subunit gamma 2,0,0,0,0,0,0,0,0,0,0,2,1,0.92041
ENSG00000181789,COPI coat complex subunit gamma 1,0,0,0,0,0,0,0,0,0,1,0,1,0.92041
ENSG00000184432,COPI coat complex subunit beta 2,0,0,0,0,0,0,0,0,0,1,0,0,0.92041
ENSG00000138663,COP9 signalosome subunit 4,0,0,0,0,0,0,0,0,0,0,0,0,0.92042
ENSG00000141030,COP9 signalosome subunit 3,0,0,0,0,0,0,0,0,0,0,0,0,0.92042
ENSG00000166200,COP9 signalosome subunit 2,0,0,0,0,0,0,0,0,0,0,0,0,0.92042
ENSG00000168090,COP9 signalosome subunit 6,0,0,0,0,0,0,0,0,0,0,0,0,0.92042
ENSG00000111652,COP9 signalosome subunit 7A,0,0,0,0,0,0,0,0,0,0,0,0,0.92043
ENSG00000144524,COP9 signalosome subunit 7B,0,0,0,0,0,0,0,0,0,0,0,0,0.92043
ENSG00000198612,COP9 signalosome subunit 8,0,0,0,0,0,0,0,0,0,0,0,0,0.92043
ENSG00000111481,COPI coat complex subunit zeta 1,0,0,0,0,0,0,0,0,0,0,0,0,0.92044
ENSG00000115520,coenzyme Q10B,0,0,0,0,0,0,0,0,0,0,1,0,0.92044
ENSG00000135469,coenzyme Q10A,0,0,0,0,0,0,1,2,0,0,0,0,0.92044
ENSG00000172725,coronin 1B,0,0,0,0,0,0,0,0,0,0,0,0,0.92044
ENSG00000006695,cytochrome c oxidase assembly factor heme A:farnesyltransferase COX10,0,0,0,0,0,0,0,0,0,1,2,0,0.92045
ENSG00000103187,coactosin like F-actin binding protein 1,0,0,0,0,0,0,0,0,0,0,0,0,0.92045
ENSG00000110880,coronin 1C,0,0,0,0,0,0,1,1,0,0,0,0,0.92045
ENSG00000167549,coronin 6,1,0,0,0,0,0,0,0,0,1,0,1,0.92045
ENSG00000131143,cytochrome c oxidase subunit 4I1,0,0,0,0,0,0,0,0,0,0,0,0,0.92046
ENSG00000133983,cytochrome c oxidase assembly factor COX16,0,0,0,0,0,0,0,0,0,3,0,1,0.92046
ENSG00000178741,cytochrome c oxidase subunit 5A,0,0,0,0,0,0,0,0,0,0,0,0,0.92046
ENSG00000111775,cytochrome c oxidase subunit 6A1,0,0,0,0,0,0,0,0,0,0,0,1,0.92047
ENSG00000135940,cytochrome c oxidase subunit 5B,0,0,0,0,0,0,0,0,0,0,0,0,0.92047
ENSG00000156885,cytochrome c oxidase subunit 6A2,0,0,0,0,0,0,0,0,0,0,0,0,0.92047
ENSG00000226976,cytochrome c oxidase subunit 6A1 pseudogene 2,0,0,0,0,0,0,0,0,0,0,0,0,0.92047
ENSG00000126267,cytochrome c oxidase subunit 6B1,0,0,0,0,0,0,0,0,0,0,0,0,0.92048
ENSG00000160471,cytochrome c oxidase subunit 6B2,0,0,0,0,0,0,0,0,0,0,0,0,0.92048
ENSG00000161281,cytochrome c oxidase subunit 7A1,0,0,0,0,0,0,0,0,0,0,0,0,0.92048
ENSG00000164919,cytochrome c oxidase subunit 6C,0,0,0,0,0,0,0,0,0,0,0,1,0.92048
ENSG00000112695,cytochrome c oxidase subunit 7A2,0,0,0,0,0,0,0,0,0,0,0,0,0.92049
ENSG00000127184,cytochrome c oxidase subunit 7C,0,0,0,0,0,0,0,0,0,0,0,0,0.92049
ENSG00000170516,cytochrome c oxidase subunit 7B2,0,0,0,0,0,0,0,0,0,0,0,0,0.92049
ENSG00000176340,cytochrome c oxidase subunit 8A,0,0,0,0,0,0,0,0,0,0,0,0,0.92049
ENSG00000158525,carboxypeptidase A5,0,0,0,0,0,0,0,1,0,0,5,0,0.9205
ENSG00000187581,cytochrome c oxidase subunit 8C,0,0,0,0,0,0,0,0,0,0,0,0,0.9205
ENSG00000214575,cytoplasmic polyadenylation element binding protein 1,0,0,0,0,0,0,0,0,0,0,0,0,0.9205
ENSG00000107864,cytoplasmic polyadenylation element binding protein 3,0,0,0,0,0,0,0,0,0,0,0,0,0.92051
ENSG00000113742,cytoplasmic polyadenylation element binding protein 4,0,0,0,0,0,0,0,0,0,0,0,0,0.92051
ENSG00000137449,cytoplasmic polyadenylation element binding protein 2,0,0,0,0,0,0,0,0,0,0,0,1,0.92051
ENSG00000168993,complexin 1,0,0,0,0,0,0,0,0,0,0,0,0,0.92051
ENSG00000140848,copine 2,0,0,0,0,0,0,0,0,0,0,0,0,0.92052
ENSG00000145920,complexin 2,0,0,0,0,0,0,0,1,0,0,0,0,0.92052
ENSG00000166569,complexin 4,0,0,0,0,0,0,0,0,0,0,0,2,0.92052
ENSG00000213578,complexin 3,0,0,0,0,0,0,0,0,0,0,0,0,0.92052
ENSG00000100884,copine 6,0,0,0,0,0,0,0,0,0,1,1,0,0.92053
ENSG00000139117,copine 8,0,0,0,0,0,0,0,0,0,0,1,0,0.92053
ENSG00000160917,cleavage and polyadenylation specific factor 4,0,0,0,0,0,0,0,0,0,0,0,1,0.92053
ENSG00000196353,copine 4,0,0,0,0,0,0,0,0,0,0,1,0,0.92053
ENSG00000007545,cramped chromatin regulator homolog 1,0,0,0,0,0,0,0,0,0,0,0,0,0.92054
ENSG00000166426,cellular retinoic acid binding protein 1,0,0,0,0,0,0,0,0,0,0,0,0,0.92054
ENSG00000169372,CASP2 and RIPK1 domain containing adaptor with death domain,0,0,0,0,0,0,0,2,0,0,0,0,0.92054
ENSG00000118260,cAMP responsive element binding protein 1,0,0,0,0,0,0,0,0,0,0,0,0,0.92055
ENSG00000130545,crumbs cell polarity complex component 3,0,0,0,0,0,0,0,0,0,0,0,0,0.92055
ENSG00000157613,cAMP responsive element binding protein 3 like 1,0,0,0,0,0,0,0,0,0,0,0,1,0.92055
ENSG00000169509,cysteine rich C-terminal 1,0,0,0,0,0,0,0,0,0,0,0,0,0.92055
ENSG00000137504,CREB/ATF bZIP transcription factor,0,0,0,0,0,0,0,0,0,0,0,0,0.92056
ENSG00000143162,cellular repressor of E1A stimulated genes 1,0,0,0,0,0,0,0,0,0,0,0,0,0.92056
ENSG00000164463,CREB3 regulatory factor,0,0,0,0,0,0,0,0,0,0,0,0,0.92056
ENSG00000175874,cellular repressor of E1A stimulated genes 2,0,0,0,0,0,0,0,0,0,0,0,0,0.92056
ENSG00000095794,cAMP responsive element modulator,0,0,0,0,0,0,0,0,0,0,0,1,0.92057
ENSG00000145708,corticotropin releasing hormone binding protein,0,0,0,0,0,0,0,0,0,0,0,0,0.92057
ENSG00000147571,corticotropin releasing hormone,0,0,0,0,0,0,0,0,0,0,0,0,0.92057
ENSG00000182809,cysteine rich protein 2,0,0,0,0,0,0,0,0,0,0,0,0,0.92057
ENSG00000119878,CXXC repeat containing interactor of PDZ3 domain,0,0,0,0,0,0,0,0,0,0,1,0,0.92058
ENSG00000146215,cysteine rich protein 3,0,0,0,0,0,0,0,2,0,0,2,2,0.92058
ENSG00000179979,,1,1,0,0,0,0,0,0,1,1,0,5,0.92058
ENSG00000088766,cardiolipin synthase 1,0,0,0,0,0,0,0,0,0,0,2,1,0.92059
ENSG00000099942,"CRK like proto-oncogene, adaptor protein",0,0,0,0,0,1,0,0,0,0,0,0,0.92059
ENSG00000167193,"CRK proto-oncogene, adaptor protein",0,0,0,0,0,0,0,0,0,1,0,0,0.92059
ENSG00000176390,cytokine receptor like factor 3,0,0,0,0,0,0,0,0,0,0,1,0,0.92059
ENSG00000072832,collapsin response mediator protein 1,0,0,0,0,0,0,0,0,0,0,0,0,0.9206
ENSG00000101343,crooked neck pre-mRNA splicing factor 1,0,0,0,0,0,0,2,1,0,1,0,2,0.9206
ENSG00000105662,CREB regulated transcription coactivator 1,0,0,0,0,0,0,0,0,0,0,0,0,0.9206
ENSG00000160741,CREB regulated transcription coactivator 2,0,0,0,0,0,0,1,1,0,1,0,1,0.9206
ENSG00000109846,crystallin alpha B,0,0,0,0,0,0,0,0,0,0,0,0,0.92061
ENSG00000140577,CREB regulated transcription coactivator 3,0,0,0,0,0,0,0,1,0,0,0,0,0.92061
ENSG00000160202,crystallin alpha A,0,0,0,0,0,0,0,0,0,0,0,0,0.92061
ENSG00000244752,crystallin beta B2,0,0,0,0,0,0,0,0,0,0,0,1,0.92061
ENSG00000118231,crystallin gamma D,0,0,0,0,0,0,0,1,0,1,1,2,0.92062
ENSG00000163254,crystallin gamma C,0,0,0,0,0,0,0,1,0,2,3,0,0.92062
ENSG00000213139,crystallin gamma S,0,0,0,0,0,0,0,0,0,0,0,1,0.92062
ENSG00000062485,citrate synthase,0,0,0,0,0,0,0,0,0,0,0,0,0.92063
ENSG00000103316,crystallin mu,0,0,0,0,0,0,0,0,0,0,0,1,0.92063
ENSG00000124207,chromosome segregation 1 like,0,0,0,0,0,0,0,0,0,0,0,0,0.92063
ENSG00000172346,cold shock domain containing C2,0,0,0,0,0,0,0,0,0,0,0,0,0.92063
ENSG00000108342,colony stimulating factor 3,0,0,0,0,0,0,0,0,0,0,0,0,0.92064
ENSG00000136488,chorionic somatomammotropin hormone 1,0,0,0,0,0,0,0,0,0,0,0,0,0.92064
ENSG00000169826,chondroitin sulfate N-acetylgalactosaminyltransferase 2,0,0,0,0,0,0,0,2,0,0,0,0,0.92064
ENSG00000182578,colony stimulating factor 1 receptor,0,0,0,0,0,0,0,1,0,0,2,4,0.92064
ENSG00000103653,C-terminal Src kinase,0,0,0,0,0,0,0,0,0,0,0,0,0.92065
ENSG00000135222,casein beta,0,0,0,0,0,0,0,0,0,0,0,1,0.92065
ENSG00000164796,CUB and Sushi multiple domains 3,0,0,0,0,0,0,2,1,0,1,0,4,0.92065
ENSG00000213218,chorionic somatomammotropin hormone 2,0,0,0,0,0,0,0,0,0,0,2,0,0.92065
ENSG00000113712,casein kinase 1 alpha 1,0,0,0,0,0,0,0,0,0,0,0,0,0.92066
ENSG00000141551,casein kinase 1 delta,0,1,0,0,0,1,0,0,0,0,2,0,0.92066
ENSG00000169118,casein kinase 1 gamma 1,0,0,0,0,0,0,0,0,0,0,0,0,0.92066
ENSG00000070770,casein kinase 2 alpha 2,0,0,0,0,0,0,0,0,0,0,0,0,0.92067
ENSG00000133275,casein kinase 1 gamma 2,0,0,0,0,0,0,0,0,0,0,0,0,0.92067
ENSG00000204435,casein kinase 2 beta,0,0,0,0,0,0,0,0,0,0,0,0,0.92067
ENSG00000110925,cysteine and serine rich nuclear protein 2,0,1,0,1,0,0,0,1,0,0,1,1,0.92068
ENSG00000114646,chondroitin sulfate proteoglycan 5,0,0,0,0,0,0,0,0,0,0,0,0,0.92068
ENSG00000159176,cysteine and glycine rich protein 1,0,0,0,0,0,0,1,0,0,0,0,0,0.92068
ENSG00000178662,cysteine and serine rich nuclear protein 3,0,0,0,0,0,0,0,0,0,0,0,1,0.92068
ENSG00000101439,cystatin C,0,0,0,0,0,0,0,0,0,0,0,0,0.92069
ENSG00000125831,cystatin 11,0,0,0,0,0,0,0,0,0,0,1,1,0.92069
ENSG00000129170,cysteine and glycine rich protein 3,0,0,0,0,0,0,0,1,0,3,0,2,0.92069
ENSG00000170367,cystatin D,0,0,0,0,0,0,0,0,0,0,2,0,0.92069
ENSG00000101138,cleavage stimulation factor subunit 1,0,0,0,0,0,0,0,0,0,0,0,0,0.9207
ENSG00000125815,cystatin 8,0,0,0,0,0,0,0,1,0,0,4,1,0.9207
ENSG00000173335,cystatin 9,0,0,0,0,0,0,2,3,0,0,1,1,0.9207
ENSG00000175315,cystatin E/M,0,0,0,0,0,0,0,0,0,0,0,0,0.9207
ENSG00000225362,cancer/testis associated 62,0,0,0,0,0,0,0,0,0,1,1,3,0.92071
ENSG00000271079,CTAGE family member 15,0,0,0,0,0,0,0,0,0,0,0,0,0.92071
ENSG00000271321,CTAGE family member 6,0,0,0,0,0,0,0,0,0,0,0,0,0.92071
ENSG00000159692,C-terminal binding protein 1,0,0,0,0,0,0,0,0,0,0,0,0,0.92072
ENSG00000175029,C-terminal binding protein 2,0,0,0,0,0,0,1,0,0,1,3,2,0.92072
ENSG00000124092,CCCTC-binding factor like,0,0,0,0,0,0,0,1,0,0,0,2,0.92073
ENSG00000060069,CTD phosphatase subunit 1,0,0,0,0,0,0,0,0,0,0,0,0,0.92074
ENSG00000144579,CTD small phosphatase 1,0,0,0,0,0,0,0,0,0,1,0,0,0.92074
ENSG00000175215,CTD small phosphatase 2,0,0,0,0,0,0,0,1,0,0,0,1,0.92074
ENSG00000175826,CTD nuclear envelope phosphatase 1,0,0,0,0,0,0,0,0,0,0,0,0,0.92074
ENSG00000118523,cellular communication network factor 2,0,0,0,0,0,0,0,0,0,0,0,0,0.92075
ENSG00000144677,CTD small phosphatase like,0,0,0,0,0,0,0,0,0,0,0,2,0.92075
ENSG00000150281,cardiotrophin 1,0,0,0,0,0,0,0,2,0,0,1,1,0.92075
ENSG00000163599,cytotoxic T-lymphocyte associated protein 4,0,0,0,0,0,0,0,0,0,0,0,0,0.92075
ENSG00000044115,catenin alpha 1,0,0,0,0,0,0,0,1,0,0,2,3,0.92076
ENSG00000066032,catenin alpha 2,0,0,0,0,0,0,1,1,0,0,0,0,0.92076
ENSG00000183230,catenin alpha 3,1,0,0,0,0,0,1,2,0,2,3,2,0.92076
ENSG00000040531,"cystinosin, lysosomal cystine transporter",0,0,0,0,0,0,0,1,0,0,2,3,0.92077
ENSG00000169862,catenin delta 2,0,0,0,0,0,0,0,0,0,0,0,0,0.92077
ENSG00000178585,catenin beta interacting protein 1,0,0,0,0,0,0,0,0,0,1,0,0,0.92077
ENSG00000198561,catenin delta 1,0,0,0,0,0,0,0,0,0,0,1,0,0.92077
ENSG00000100448,cathepsin G,0,0,0,0,0,0,0,0,0,0,1,1,0.92078
ENSG00000117984,cathepsin D,0,0,0,0,0,0,0,0,0,0,2,0,0.92078
ENSG00000168928,chymotrypsinogen B2,0,0,0,0,0,0,0,0,0,0,0,1,0.92078
ENSG00000171793,CTP synthase 1,0,0,0,0,0,0,0,0,0,0,0,0,0.92078
ENSG00000077063,cortactin binding protein 2,1,0,0,0,0,0,1,0,0,1,4,3,0.92079
ENSG00000085733,cortactin,0,0,0,0,0,0,1,1,0,0,1,0,0.92079
ENSG00000135047,cathepsin L,0,0,0,0,0,0,0,0,0,0,0,1,0.92079
ENSG00000163131,cathepsin S,0,0,0,0,0,0,0,0,0,0,0,0,0.92079
ENSG00000142544,cytosolic thiouridylase subunit 1,0,0,0,0,0,0,0,0,0,0,0,0,0.9208
ENSG00000143079,CTTNBP2 N-terminal like,0,0,0,0,0,0,0,0,0,0,0,0,0.9208
ENSG00000178531,cortexin 1,0,0,0,0,0,0,0,0,0,0,0,0,0.9208
ENSG00000205279,cortexin 3,0,0,0,0,0,0,0,0,0,0,0,0,0.9208
ENSG00000107611,cubilin,1,0,0,0,0,0,10,9,1,2,13,14,0.92081
